stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"54048467","2026-03-01 13:17:06","Ethiopian troops blamed for political meddling in Somalia","https://mareeg.com/ethiopian-troops-blamed-for-political-meddling-in-somalia/","en","False","","10220","Mareeg العربية Archives * Somali-Somalia news, latest news, breaking news, Somalia today, Somalia live news,Mogadishu news","https://mareeg.com/news/mareeeg-arabic/"
"54099799","2026-03-03 13:17:14","Who Is Behind the Alleged Genocide Against Christian (Amhara) Communities in East Arsi, Ethiopia? – and When Will this Stop?","http://meskerem.net/who-is-behind-the-alleged-genocide-against-christian-amhara-communities-in-east-arsi-ethiopia-and-when-will-this-stop/?utm_source=rss&utm_medium=rss&utm_campaign=who-is-behind-the-alleged-genocide-against-christian-amhara-communities-in-east-arsi-ethiopia-and-when-will-this-stop","en","False","","10281","Welcome to Meskerem, the First Eritrean Opposition Website since 1996","http://www.meskerem.net/"
"54168628","2026-03-06 09:32:00","Éthiopie : Le PM Abiy Ahmed rejette les accusations du TPLF et appelle au dialogue","https://www.linfodrome.com/international/119057-ethiopie-le-pm-abiy-ahmed-rejette-les-accusations-du-tplf-et-appelle-au-dialogue","fr","False","","10047","L'actualité ivoirienne indépendante de Côte d'Ivoire | Linfodrome","https://www.linfodrome.com/"
"54229167","2026-03-09 11:14:28","Diagnosing the State: A Psychiatric Framework for Understanding Political Disorder in Ethiopia","https://zehabesha.com/diagnosing-the-state-a-psychiatric-framework-for-understanding-political-disorder-in-ethiopia/","en","False","","1116","ZeHabesha","http://www.zehabesha.com/"
"54262554","2026-03-11 03:32:08","Prime Minister Abiy Ahmed names new leadership for Addis Ababa Police Commission","https://www.fanamc.com/english/prime-minister-abiy-ahmed-names-new-leadership-for-addis-ababa-police-commission/?utm_source=rss&utm_medium=rss&utm_campaign=prime-minister-abiy-ahmed-names-new-leadership-for-addis-ababa-police-commission","en","False","","13501","Live","https://www.fanabc.com/english/live/#1570532799165-c7292457-e892"
"54262564","2026-03-11 03:32:08","Prime Minister Abiy Ahmed names new leadership for Addis Ababa Police Commission","https://www.fanamc.com/english/prime-minister-abiy-ahmed-names-new-leadership-for-addis-ababa-police-commission/?utm_source=rss&utm_medium=rss&utm_campaign=prime-minister-abiy-ahmed-names-new-leadership-for-addis-ababa-police-commission","en","False","","1121","Fana Broadcasting Corporate S.C","https://www.fanabc.com/english/"
"54284070","2026-03-11 09:34:53","የኢትዮጵያ ብሄራዊ ምርጫ ቦርድ ሴንተር ፎር ኢምፓወርመንት ኢትዮጵያ ጋር በመተባበር በጎፋ ዞን ለሲቪክ ማህበራት ስልጠና ሰጠ","https://srta.gov.et/?p=16671","am","False","","16500","South Radio and Television Agency","http://www.srta.gov.et/"
"54339500","2026-03-14 08:08:56","Ethiopia&#039;s 2026 election under shadows of domestic turmoil, maritime ambitions","https://eastleighvoice.co.ke/ethiopia/312809/ethiopias-2026-election-under-shadows-of-domestic-turmoil-maritime-ambitions","en","False","","16532","The Eastleigh Voice News: Authentic Journalism Redefined - Kenya, Business, Sports, Opinions & health","https://eastleighvoice.co.ke/"
"54404776","2026-03-17 10:23:08","Ethiopia Welcomes AU Pre-Election Mission, Pledges Full Cooperation","https://www.fanamc.com/english/ethiopia-welcomes-au-pre-election-mission-pledges-full-cooperation/?utm_source=rss&utm_medium=rss&utm_campaign=ethiopia-welcomes-au-pre-election-mission-pledges-full-cooperation","en","False","international relations, politics and government, elections, united states politics and government, united states international relations","13501","Live","https://www.fanabc.com/english/live/#1570532799165-c7292457-e892"
"54404777","2026-03-17 10:23:08","Ethiopia Welcomes AU Pre-Election Mission, Pledges Full Cooperation","https://www.fanamc.com/english/ethiopia-welcomes-au-pre-election-mission-pledges-full-cooperation/?utm_source=rss&utm_medium=rss&utm_campaign=ethiopia-welcomes-au-pre-election-mission-pledges-full-cooperation","en","False","international relations, politics and government, elections, united states politics and government, united states international relations","1121","Fana Broadcasting Corporate S.C","https://www.fanabc.com/english/"
"54443061","2026-03-17 13:56:24","We Will See a Democratic Elections in Africa, Especially in Ethiopia, When Pigs Fly!","https://zehabesha.com/we-will-see-a-democratic-elections-in-africa-especially-in-ethiopia-when-pigs-fly/","en","False","politics and government, elections, united states politics and government, legislatures and parliaments, editorials","1116","ZeHabesha","http://www.zehabesha.com/"
"54491852","2026-03-21 05:50:14","Israel begins arrests of Ethiopian asylum seekers, plans to deport 8,000 from April – report","https://eastleighvoice.co.ke/ethiopia/317258/israel-begins-arrests-of-ethiopian-asylum-seekers-plans-to-deport-8000-from-april-report","en","False","immigration and refugees","16532","The Eastleigh Voice News: Authentic Journalism Redefined - Kenya, Business, Sports, Opinions & health","https://eastleighvoice.co.ke/"
"54503200","2026-03-21 05:50:25","M-Pesa Ethiopia Signs Amhara Tax Payment Deal","https://ethionegari.com/2026/03/21/m-pesa-ethiopia-signs-amhara-tax-payment-deal/","en","False","finances, taxation","16449","Ethio Negari","https://ethionegari.com/"
"54527497","2026-03-23 05:23:56","M-PESA Ethiopia Partners Amhara Bureau to Enable Digital Tax Payments","https://techafricanews.com/2026/03/23/m-pesa-ethiopia-partners-amhara-bureau-to-enable-digital-tax-payments/","en","False","finances, taxation, computers and the internet","15112","TechAfrica News","https://www.techafricanews.com/"
"54639594","2026-03-27 18:20:35","Ethiopia Heads to Elections Amid War and Instability","https://www.ethiopia-insight.com/2026/03/28/ethiopia-heads-to-elections-amid-war-and-instability/?utm_source=rss&utm_medium=rss&utm_campaign=ethiopia-heads-to-elections-amid-war-and-instability&utm_source=rss&utm_medium=rss&utm_campaign=ethiopia-heads-to-elections-amid-war-and-instability","en","False","international relations, politics and government, elections, united states politics and government, united states international relations, civil war and guerrilla warfare, armament, defense and military forces, war and revolution","4926","Ethiopia Insight","https://www.ethiopia-insight.com/"
"54649776","2026-03-28 12:59:09","Ethiopia Election Board Allocates Free Media Airtime for Political Parties","https://newbusinessethiopia.com/politics/ethiopia-election-board-allocates-free-media-airtime-for-political-parties/","en","False","politics and government, elections","1105","New Business Ethiopia ","http://www.newbusinessethiopia.com/"
"54651122","2026-03-29 00:30:29","Prosperity Party skips Tigray, leaves key opposition constituencies uncontested in Amhara, Addis Ababa","https://eastleighvoice.co.ke/ethiopia/322261/prosperity-party-skips-tigray-leaves-key-opposition-constituencies-uncontested-in-amhara-addis-ababa","en","False","politics and government, elections, legislatures and parliaments, books and literature","16532","The Eastleigh Voice News: Authentic Journalism Redefined - Kenya, Business, Sports, Opinions & health","https://eastleighvoice.co.ke/"
"54651495","2026-03-27 10:13:35","Ethiopia’s National Dialogue Commission to Hold Tigray Region Agenda-Setting Process in Addis Ababa","https://www.fanamc.com/english/ethiopias-national-dialogue-commission-to-hold-tigray-region-agenda-setting-process-in-addis-ababa/?utm_source=rss&utm_medium=rss&utm_campaign=ethiopias-national-dialogue-commission-to-hold-tigray-region-agenda-setting-process-in-addis-ababa","en","False","politics and government","13501","Live","https://www.fanabc.com/english/live/#1570532799165-c7292457-e892"
"54654223","2026-03-28 12:59:09","Ethiopia Election Board Allocates Free Media Airtime for Political Parties","http://meskerem.net/ethiopia-election-board-allocates-free-media-airtime-for-political-parties/?utm_source=rss&utm_medium=rss&utm_campaign=ethiopia-election-board-allocates-free-media-airtime-for-political-parties","en","False","news and news media, media, politics and government, elections, united states politics and government","10281","Welcome to Meskerem, the First Eritrean Opposition Website since 1996","http://www.meskerem.net/"
"54665183","2026-03-29 13:43:26","Targeted And Forgotten: The Persecution, Displacement, Mass Killing, and Mass Arrest of the Amhara People in Ethiopia","http://meskerem.net/targeted-and-forgotten-the-persecution-displacement-mass-killing-and-mass-arrest-of-the-amhara-people-in-ethiopia/?utm_source=rss&utm_medium=rss&utm_campaign=targeted-and-forgotten-the-persecution-displacement-mass-killing-and-mass-arrest-of-the-amhara-people-in-ethiopia","en","False","politics and government","10281","Welcome to Meskerem, the First Eritrean Opposition Website since 1996","http://www.meskerem.net/"
"54689985","2026-03-31 01:45:30","Ethiopia Advancing Institutional Reforms to Strengthen Democratic Governance: GCS","https://www.fanamc.com/english/ethiopia-advancing-institutional-reforms-to-strengthen-democratic-governance-gcs/?utm_source=rss&utm_medium=rss&utm_campaign=ethiopia-advancing-institutional-reforms-to-strengthen-democratic-governance-gcs","en","False","politics and government","13501","Live","https://www.fanabc.com/english/live/#1570532799165-c7292457-e892"
"54704941","2026-03-31 11:53:09","Ethiopia: Failed Fuel Delivery Prompts New Allocation Rules, Crackdown On Underground Trade","https://allafrica.com/stories/202603310562.html","en","False","prices (fares, fees and rates), international trade and world market, politics and government","1556","allafrica.com","http://allafrica.com/"
"54724266","2026-04-01 08:46:33","Eight Years of Reform: How Ethiopia’s Governance and Politics Transformed Under PM Abiy Ahmed","https://www.fanamc.com/english/eight-years-of-reform-how-ethiopias-governance-and-politics-transformed-under-pm-abiy-ahmed/?utm_source=rss&utm_medium=rss&utm_campaign=eight-years-of-reform-how-ethiopias-governance-and-politics-transformed-under-pm-abiy-ahmed","en","False","politics and government, freedom and human rights, prisons and prisoners, political prisoners","13501","Live","https://www.fanabc.com/english/live/#1570532799165-c7292457-e892"
"54807167","2026-04-06 01:08:00","Ethiopia: CSOs Step Up Voter Education, Monitoring Ahead of Ethiopia’s 7th General Election","https://allafrica.com/stories/202604060041.html","en","False","politics and government, elections","510","News South Africa","https://news.co.za"
"54839017","2026-04-07 11:36:04","Ethiopia Calls for Inclusive Red Sea Governance at RESGA IV Dialogue","https://ethionegari.com/2026/04/07/ethiopia-calls-for-inclusive-red-sea-governance-at-resga-iv-dialogue/","en","False","economic conditions and trends, international relations, international trade and world market, politics and government, united states politics and government, united states international relations, armament, defense and military forces, united states armament and defense, terrorism","16449","Ethio Negari","https://ethionegari.com/"
"54849078","2026-04-07 12:12:11","Ethiopia: A Nation Set Alight – War, Economic Ruin, Propaganda, and the June 2026 Sham Election","http://meskerem.net/ethiopia-a-nation-set-alight-war-economic-ruin-propaganda-and-the-june-2026-sham-election/?utm_source=rss&utm_medium=rss&utm_campaign=ethiopia-a-nation-set-alight-war-economic-ruin-propaganda-and-the-june-2026-sham-election","en","False","economic conditions and trends, international relations, politics and government, elections, united states politics and government","10281","Welcome to Meskerem, the First Eritrean Opposition Website since 1996","http://www.meskerem.net/"
"54849758","2026-04-07 12:19:36","Ethiopia Advocates Inclusive Red Sea Governance to Tackle Piracy, Terrorism, and Arms Trafficking”","https://www.fanamc.com/english/ethiopia-advocates-inclusive-red-sea-governance-to-tackle-piracy-terrorism-and-arms-trafficking/?utm_source=rss&utm_medium=rss&utm_campaign=ethiopia-advocates-inclusive-red-sea-governance-to-tackle-piracy-terrorism-and-arms-trafficking","en","False","international relations, politics and government, united states international relations, armament, defense and military forces","13501","Live","https://www.fanabc.com/english/live/#1570532799165-c7292457-e892"
"54869513","2026-04-08 11:02:44","Ethiopian Ethnic Politics: The “Screw Me Alright, But Screw My Adversaries More” Calculus","http://meskerem.net/ethiopian-ethnic-politics-the-screw-me-alright-but-screw-my-adversaries-more-calculus/?utm_source=rss&utm_medium=rss&utm_campaign=ethiopian-ethnic-politics-the-screw-me-alright-but-screw-my-adversaries-more-calculus","en","False","politics and government, quotation of the day","10281","Welcome to Meskerem, the First Eritrean Opposition Website since 1996","http://www.meskerem.net/"
